Latitude,Longitude,Elevation
5338N,01000E,16
5332N,00950E,13
5405N,01053E,2
5349N,01042E,15
5400N,01112E,17
5338N,01125E,68
5336N,01206E,58
5411N,01205E,10
5355N,01217E,40
5346N,01237E,50
5422N,01244E,7
5422N,01305E,4
5406N,01324E,6
5345N,01404E,7
5353N,01409E,28
5321N,00713E,5
5321N,00712E,12
5311N,00810E,20
5316N,00841E,37
5253N,00814E,56
5303N,00848E,5
5309N,00837E,30
5308N,00921E,61
5300N,00950E,78
5249N,00956E,69
5255N,01011E,88
5324N,01041E,46
5258N,01108E,18
5254N,01144E,23
5319N,01156E,87
5256N,01225E,40
5331N,01240E,71
5254N,01249E,39
5312N,01231E,74
5344N,01256E,53
5309N,01302E,62
5333N,01312E,80
5336N,01319E,71
5328N,01337E,118
5319N,01356E,57
5302N,01400E,55
5243N,00719E,26
5231N,00719E,26
5218N,00723E,49
5227N,00710E,26
5220N,00733E,43
5208N,00742E,52
5215N,00803E,97
5207N,00817E,305
5155N,00818E,72
5235N,00821E,43
5206N,00845E,100
5157N,00854E,187
5227N,00926E,70
5217N,00905E,78
5211N,00957E,88
5228N,00942E,54
5236N,01001E,52
5218N,01027E,88
5210N,01111E,163
5231N,01124E,48
5207N,01135E,85
5223N,01210E,39
5207N,01228E,187
5226N,01227E,31
5207N,01337E,57
5222N,01305E,89
5223N,01304E,100
5228N,01318E,58
5234N,01319E,37
5229N,01308E,49
5228N,01324E,49
5223N,01331E,48
5231N,01325E,84
5213N,01407E,112
5237N,01414E,10
5233N,01433E,16
5117N,00647E,44
5112N,00608E,76
5145N,00617E,43
5136N,00609E,31
5150N,00632E,24
5124N,00658E,161
5131N,00737E,127
5115N,00739E,392
5112N,00738E,431
5137N,00837E,213
5135N,00813E,125
5111N,00829E,859
5147N,00850E,158
5151N,00919E,493
5130N,00911E,225
5124N,00923E,285
5108N,00918E,223
5118N,00927E,233
5108N,00917E,181
5133N,00957E,173
5124N,01019E,356
5144N,01036E,610
5148N,01037E,1153
5151N,01046E,240
5146N,01040E,617
5139N,01108E,405
5123N,01118E,166
5131N,01157E,93
5125N,01214E,149
5119N,01225E,146
5153N,01239E,106
5146N,01311E,79
5118N,01306E,152
5107N,01341E,232
5108N,01347E,226
5139N,01335E,100
5146N,01418E,67
5140N,01438E,100
5147N,01419E,69
5110N,01457E,238
5058N,00603E,98
5047N,00606E,205
5050N,00640E,135
5049N,00611E,191
5021N,00652E,486
5059N,00654E,49
5020N,00657E,629
5052N,00710E,99
5022N,00719E,191
5025N,00735E,132
5042N,00709E,64
5042N,00702E,160
5044N,00712E,168
5040N,00758E,555
5035N,00842E,195
5020N,00844E,146
5036N,00844E,152
5049N,00908E,350
5033N,00939E,305
5052N,00943E,272
5030N,00957E,925
5038N,01009E,494
5034N,01023E,453
5037N,01040E,505
5039N,01046E,942
5059N,01058E,323
5030N,01108E,850
5023N,01111E,630
5034N,01149E,502
5105N,01156E,263
5053N,01208E,312
5029N,01208E,389
5026N,01237E,899
5036N,01243E,397
5048N,01252E,419
5026N,01257E,1215
5039N,01309E,640
5044N,01345E,882
5056N,01413E,300
4959N,00642E,365
4945N,00640E,273
5010N,00704E,486
4926N,00736E,238
4946N,00703E,483
4939N,00711E,547
4957N,00716E,498
4958N,00707E,252
4942N,00720E,377
4939N,00718E,426
4951N,00736E,396
4951N,00753E,103
4959N,00757E,120
5003N,00820E,141
5007N,00907E,475
5013N,00827E,802
5003N,00836E,113
5002N,00834E,111
5011N,00839E,104
5001N,00840E,135
5007N,00844E,112
5010N,00858E,112
5017N,00905E,130
4954N,00926E,581
4943N,00906E,455
4939N,00958E,298
4946N,00958E,268
4945N,00930E,338
5012N,01005E,266
5012N,01007E,357
4945N,01012E,210
5017N,01059E,337
4953N,01055E,243
4959N,01138E,498
5019N,01153E,568
4942N,01157E,415
4935N,01055E,329
4935N,01102E,282
4940N,01211E,439
4917N,00641E,367
4929N,00703E,398
4913N,00707E,320
4930N,00752E,321
4913N,00724E,345
4913N,00737E,415
4923N,00807E,557
4848N,00811E,126
4902N,00822E,145
4934N,00828E,94
4931N,00833E,100
4924N,00839E,109
4915N,00853E,169
4858N,00852E,245
4847N,00913E,224
4841N,00913E,419
4852N,00914E,280
4850N,00912E,311
4913N,00931E,277
4849N,00948E,443
4924N,00958E,473
4907N,00947E,398
4928N,01023E,325
4919N,01038E,467
4901N,01058E,424
4930N,01058E,302
4930N,01105E,312
4923N,01110E,386
4913N,01106E,395
4926N,01154E,418
4926N,01151E,414
4913N,01150E,442
4903N,01206E,371
4857N,01126E,539
4850N,01234E,359
4907N,01308E,1446
4902N,01314E,613
4800N,00751E,300
4822N,00750E,156
4827N,00825E,801
4806N,00845E,975
4811N,00900E,920
4806N,00915E,646
4843N,00942E,382
4840N,00952E,737
4813N,00955E,549
4823N,00957E,523
4847N,01042E,457
4826N,01056E,463
4843N,01113E,387
4811N,01052E,562
4804N,01054E,628
4812N,01116E,535
4843N,01132E,370
4845N,01148E,404
4824N,01142E,470
4804N,01138E,560
4805N,01117E,600
4808N,01133E,535
4808N,01142E,529
4815N,01133E,489
4819N,01157E,467
4821N,01147E,448
4820N,01137E,510
4817N,01230E,410
4835N,01328E,408
4754N,00737E,217
4753N,00800E,1493
4741N,00911E,447
4740N,00931E,424
4743N,01020E,705
4759N,01014E,644
4724N,01017E,812
4752N,01037E,721
4750N,01052E,760
4725N,01059E,2962
4748N,01101E,986
4729N,01104E,720
4746N,01136E,716
4742N,01201E,1835
4753N,01232E,549
4806N,01341E,634
4813N,01329E,443
4834N,01400E,602
4814N,01412E,313
4814N,01411E,313
4803N,01408E,388
4824N,01450E,608
4831N,01430E,548
4831N,01425E,682
4807N,01452E,274
4841N,01522E,607
4837N,01512E,511
4858N,01502E,561
4846N,01557E,262
4821N,01522E,860
4812N,01537E,282
4819N,01607E,176
4840N,01638E,209
4812N,01622E,171
4815N,01622E,200
4807N,01634E,190
4812N,01634E,153
4813N,01302E,390
4828N,01326E,315
4818N,01417E,262
4828N,01542E,210
4802N,01535E,681
4801N,01614E,249
4802N,01617E,218
4730N,00945E,438
4716N,00936E,440
4708N,01019E,1275
4708N,01014E,2080
4709N,01034E,785
4730N,01045E,870
4716N,01121E,581
4720N,01142E,543
4713N,01128E,2247
4652N,01102E,1937
4700N,01131E,1450
4735N,01210E,508
4731N,01227E,674
4713N,01202E,1250
4725N,01222E,1760
4714N,01211E,1000
4708N,01237E,2309
4740N,01245E,545
4724N,01313E,550
4718N,01247E,754
4720N,01248E,763
4707N,01308E,1100
4703N,01257E,3107
4723N,01327E,845
4706N,01339E,1094
4716N,01334E,1742
4748N,01300E,450
4757N,01336E,496
4758N,01306E,502
4751N,01322E,491
4754N,01347E,427
4749N,01344E,1621
4743N,01338E,470
4732N,01408E,649
4736N,01445E,492
4707N,01412E,1305
4712N,01445E,682
4751N,01500E,615
4748N,01518E,872
4746N,01519E,875
4720N,01505E,580
4725N,01516E,482
4743N,01547E,1546
4758N,01616E,233
4750N,01613E,284
4738N,01549E,960
4731N,01602E,1000
4726N,01607E,730
4751N,01632E,190
4713N,01620E,267
4757N,01652E,129
4709N,01619E,290
4707N,01230E,1632
4650N,01248E,665
4639N,01309E,646
4659N,01311E,1185
4647N,01342E,685
4636N,01340E,2160
4637N,01352E,495
4656N,01455E,1055
4707N,01424E,1125
4651N,01412E,705
4647N,01448E,468
4639N,01420E,452
4634N,01446E,527
4700N,01526E,347
4712N,01528E,1438
4652N,01554E,303
4642N,01559E,208
4700N,01227E,1198
4641N,01300E,707
4659N,01312E,1184
4656N,01311E,822
4645N,01305E,630
4644N,01351E,896
4707N,01411E,818
4707N,01527E,377
4705N,01535E,544
4726N,00944E,410
4715N,01011E,1475
4659N,01019E,2323
4720N,01244E,1956
4721N,01309E,750
4715N,01250E,917
4709N,01345E,1153
4747N,01303E,422
4725N,01338E,1207
4744N,01420E,611
4737N,01347E,661
4744N,01327E,542
4733N,01357E,802
4730N,01407E,710
4742N,01551E,485
4747N,01555E,586
4738N,01549E,1323
4749N,01602E,932
5005N,01224E,471
5012N,01254E,604
4955N,01243E,541
4940N,01240E,745
5023N,01321E,322
4939N,01316E,364
4904N,01337E,1126
5033N,01356E,836
4928N,01350E,522
5041N,01402E,376
5028N,01410E,159
5006N,01417E,365
5000N,01427E,304
4912N,01420E,508
4902N,01429E,488
4856N,01427E,424
5046N,01501E,400
4935N,01505E,534
4911N,01528E,569
5040N,01545E,816
5015N,01551E,244
4935N,01546E,536
4959N,01626E,402
4944N,01602E,737
4906N,01608E,407
4853N,01605E,339
4939N,01657E,518
4909N,01642E,246
5004N,01714E,1492
4947N,01733E,750
4919N,01734E,224
4941N,01807E,256
4933N,01827E,1327
4812N,01712E,130
4832N,01750E,169
4914N,01837E,315
4817N,01808E,135
4752N,01812E,124
4846N,01836E,260
4810N,01852E,143
4838N,01909E,318
4856N,01935E,2012
4922N,01941E,692
4820N,01946E,219
4912N,02013E,2635
4907N,02005E,1368
4904N,02015E,707
4851N,02011E,906
4902N,02019E,706
4842N,02116E,232
4913N,02139E,220
4840N,02144E,104
4856N,02200E,178
5411N,01535E,5
5412N,01609E,34
5402N,01618E,73
5435N,01652E,8
5428N,01701E,25
5445N,01732E,2
5433N,01745E,22
5436N,01849E,3
5431N,01834E,15
5423N,01828E,138
5420N,01856E,9
5410N,01926E,43
5404N,02122E,110
5408N,02257E,186
5355N,01414E,5
5324N,01437E,3
5346N,01525E,56
5343N,01641E,144
5308N,01645E,73
5342N,01733E,177
5302N,01835E,72
5306N,02021E,149
5346N,02025E,135
5347N,02135E,131
5305N,02134E,96
5306N,02310E,151
5245N,01517E,73
5221N,01436E,24
5225N,01650E,92
5212N,01840E,117
5235N,01944E,109
5224N,02058E,96
5210N,02058E,107
5211N,02216E,149
5204N,02337E,137
5156N,01532E,192
5112N,01612E,124
5150N,01632E,92
5106N,01653E,121
5108N,01659E,116
5144N,01805E,144
5113N,01834E,201
5144N,01924E,188
5121N,01952E,189
5125N,02107E,185
5134N,02133E,126
5133N,02151E,124
5113N,02224E,240
5133N,02332E,179
5054N,01548E,344
5044N,01544E,1613
5026N,01637E,357
5040N,01758E,178
5003N,01812E,206
5049N,01906E,295
5029N,01905E,301
5014N,01902E,284
5005N,01948E,237
5049N,02042E,261
5002N,02059E,209
5006N,02203E,202
5042N,02143E,218
5042N,02315E,213
4948N,01900E,399
4918N,01957E,860
4914N,01959E,1989
4937N,02042E,295
4928N,02220E,422
4948N,02246E,280
4806N,02047E,233
4741N,01636E,238
4716N,01638E,221
4742N,01741E,116
4721N,01728E,141
4705N,01755E,303
4721N,01859E,101
4742N,01853E,676
4727N,01858E,132
4726N,01916E,185
4731N,01902E,129
4726N,01911E,139
4752N,02001E,1015
4710N,02014E,85
4704N,01759E,303
4729N,02138E,112
4801N,02144E,106
4655N,01618E,313
4652N,01648E,179
4645N,01714E,116
4627N,01659E,141
4624N,01755E,160
4623N,01750E,145
4655N,01802E,108
4600N,01814E,203
4637N,01852E,98
4611N,01901E,113
4654N,01945E,116
4615N,02006E,83
4642N,02108E,86
4620N,01334E,452
4616N,01350E,1535
4630N,01343E,865
4623N,01351E,2519
4602N,01352E,1070
4622N,01411E,515
4606N,01422E,685
4613N,01429E,385
4604N,01431E,316
4627N,01520E,1480
4629N,01507E,452
4615N,01515E,244
4604N,01517E,941
4632N,01539E,274
4629N,01541E,265
4639N,01611E,188
4618N,01623E,168
4606N,01946E,105
4531N,01334E,95
4554N,01338E,56
4534N,01415E,413
4546N,01412E,533
4513N,01435E,85
4554N,01452E,56
4534N,01509E,157
4548N,01511E,213
4516N,01514E,328
4555N,01558E,988
4549N,01559E,162
4549N,01602E,128
4544N,01604E,107
4536N,01714E,162
4510N,01800E,89
4528N,01849E,89
4532N,01838E,92
4546N,01909E,89
4520N,01951E,87
4522N,02025E,82
4551N,02028E,82
4503N,02102E,9
4509N,02119E,85
4454N,01355E,63
4432N,01428E,53
4500N,01454E,28
4449N,01459E,1597
4433N,01522E,565
4406N,01522E,84
4449N,01553E,250
4447N,01713E,156
4404N,01728E,566
4413N,01754E,348
4433N,01842E,306
4433N,01914E,122
4506N,01933E,83
4419N,01955E,177
4449N,02017E,99
4448N,02028E,132
4446N,02025E,203
4422N,02057E,122
4445N,02131E,84
4407N,02157E,1039
4414N,02233E,44
4344N,01555E,75
4332N,01618E,21
4331N,01626E,128
4310N,01627E,25
4350N,01701E,728
4321N,01748E,108
4343N,01816E,2070
4349N,01820E,511
4352N,01826E,638
4314N,01836E,1309
4309N,01908E,1450
4321N,01921E,788
4344N,01943E,1029
4317N,02000E,1039
4350N,02002E,312
4342N,02042E,217
4317N,02048E,1713
4308N,02116E,383
4334N,02121E,167
4356N,02123E,125
4320N,02154E,202
4259N,02157E,232
4301N,02245E,450
4224N,01616E,97
4246N,01654E,187
4239N,01805E,53
4234N,01816E,165
4227N,01833E,10
4224N,01844E,5
4246N,01857E,647
4206N,01906E,6
4222N,01915E,33
4226N,01917E,53
4250N,01932E,945
4240N,02018E,499
4213N,02044E,403
4239N,02109E,576
4233N,02155E,434
4231N,02217E,1176
4212N,02220E,696
4155N,01913E,29
4132N,02042E,1321
4107N,02048E,761
4103N,02122E,589
4120N,02134E,674
4158N,02139E,239
4145N,02211E,327
4125N,02215E,126
4143N,02251E,836
4206N,01932E,44
4202N,02025E,358
4118N,01927E,12
4118N,01928E,8
4120N,01947E,90
4141N,02026E,653
4028N,01929E,5
4048N,01954E,33
4005N,02009E,194
4620N,01334E,452
4616N,01350E,1535
4630N,01343E,865
4602N,01352E,1070
4622N,01411E,515
4606N,01422E,685
4604N,01431E,316
4629N,01507E,452
4615N,01515E,244
4632N,01539E,274
4629N,01541E,265
4529N,01337E,2
4554N,01338E,56
4534N,01415E,413
4546N,01412E,533
4602N,01633E,155
4510N,01442E,2
4509N,01842E,97
4406N,01522E,84
4402N,01612E,255
4234N,01816E,165
0000N,00000E,261
4801N,02657E,240
4758N,02355E,276
4751N,02555E,392
4758N,02624E,241
4747N,02253E,124
0000N,00000E,125
4740N,02335E,218
4747N,02356E,504
4741N,02640E,162
4739N,02615E,351
0000N,00000E,110
4735N,02440E,2303
4732N,02453E,1792
4732N,02534E,660
4734N,02712E,61
4722N,02206E,113
4728N,02248E,162
4727N,02534E,1541
4728N,02615E,230
4721N,02659E,289
4711N,02305E,294
4719N,02508E,910
4712N,02622E,389
0000N,00000E,250
4713N,02716E,90
4703N,02156E,140
4709N,02352E,150
4708N,02430E,367
4703N,02558E,554
4710N,02738E,104
0000N,00000E,183
0000N,00000E,281
4659N,02238E,317
4652N,02303E,561
4655N,02520E,689
4656N,02555E,1898
4655N,02620E,361
4655N,02650E,217
4650N,02726E,133
0000N,00000E,96
4647N,02208E,161
0000N,00000E,1111
4645N,02248E,1848
4647N,02334E,413
4645N,02410E,401
0000N,00000E,415
4642N,02530E,749
4641N,02714E,251
4641N,02804E,98
4632N,02131E,96
4637N,02131E,589
4632N,02227E,500
4634N,02347E,430
4632N,02432E,309
4632N,02650E,1285
4635N,02659E,190
0000N,00000E,631
4638N,02744E,116
4624N,02139E,112
4623N,02149E,697
4637N,02225E,279
4622N,02303E,583
4635N,02328E,1353
0000N,00000E,357
4618N,02518E,525
4622N,02544E,662
4628N,02715E,204
0000N,00000E,473
4616N,02221E,179
4610N,02421E,1186
0000N,00000E,251
4614N,02434E,318
4617N,02637E,243
4615N,02740E,173
4605N,02038E,84
4612N,02124E,118
4601N,02209E,156
4608N,02247E,257
4604N,02335E,253
4611N,02355E,334
4603N,02516E,451
4605N,02536E,508
4600N,02608E,568
4606N,02710E,101
4602N,02755E,214
0000N,00000E,1672
4553N,02254E,231
4558N,02334E,253
4551N,02459E,429
4552N,02547E,525
4555N,02640E,563
0000N,00000E,80
4546N,02115E,88
4539N,02355E,1454
4548N,02409E,444
4541N,02601E,710
4549N,02622E,1776
0000N,00000E,59
4552N,02725E,61
4540N,02056E,80
4541N,02155E,125
4534N,02253E,381
4538N,02415E,517
4527N,02527E,2509
0000N,00000E,1016
0000N,00000E,877
4530N,02730E,18
4523N,02108E,82
0000N,00000E,147
4525N,02215E,242
4525N,02322E,599
4521N,02415E,1346
4515N,02415E,1640
4524N,02510E,581
4538N,02535E,538
4527N,02518E,1380
4530N,02535E,1093
4523N,02703E,154
4530N,02801E,72
0000N,00000E,6
0000N,00000E,287
4505N,02205E,1445
4518N,02231E,1447
4517N,02232E,2180
4525N,02357E,587
4523N,02328E,1561
4521N,02331E,2075
4516N,02503E,600
4521N,02533E,1510
4519N,02621E,284
4512N,02658E,15
4511N,02849E,6
4511N,02910E,3
4502N,02141E,309
4502N,02317E,206
4501N,02251E,262
4511N,02348E,530
4502N,02432E,548
4506N,02422E,237
4508N,02441E,448
4508N,02544E,464
4509N,02649E,97
4504N,02714E,53
4501N,02742E,20
0000N,00000E,63
4509N,02940E,9
4450N,02145E,90
4456N,02200E,257
4457N,02331E,177
4452N,02343E,262
4451N,02452E,315
4456N,02526E,297
4457N,02600E,178
4454N,02926E,1
4443N,02137E,82
4439N,02157E,68
4439N,02416E,280
0000N,00000E,88
4443N,02638E,62
4445N,02718E,51
4441N,02756E,38
4444N,02820E,220
4446N,02853E,38
4438N,02238E,78
4427N,02308E,314
0000N,00000E,188
4434N,02447E,209
4439N,02532E,159
4430N,02608E,91
4433N,02606E,95
4425N,02605E,82
4427N,02658E,51
4428N,02631E,67
4423N,02634E,52
4425N,02639E,88
4423N,02642E,177
0000N,00000E,159
4427N,02655E,40
4422N,02751E,61
0000N,00000E,88
4414N,02352E,195
4417N,02531E,108
4412N,02721E,20
4415N,02817E,67
0000N,00000E,49
4401N,02321E,58
4407N,02421E,107
4407N,02500E,103
0000N,00000E,93
4403N,02546E,16
4407N,02620E,4
4405N,02638E,32
4405N,02757E,158
4413N,02838E,14
4420N,02826E,102
4359N,02257E,68
4359N,02520E,76
4345N,02453E,31
4352N,02557E,24
4346N,02357E,40
0000N,00000E,34
4349N,02835E,9
4410N,02248E,38
4349N,02253E,33
4312N,02332E,310
4349N,02315E,33
4341N,02358E,31
4308N,02443E,221
4325N,02436E,71
4305N,02539E,218
4337N,02521E,26
4351N,02557E,45
4331N,02632E,347
4407N,02715E,16
4312N,02755E,43
4332N,02832E,28
4322N,02828E,64
4250N,02340E,1692
4216N,02246E,527
4256N,02256E,716
4235N,02316E,2292
4239N,02323E,595
4211N,02335E,2927
4208N,02445E,185
4240N,02450E,2389
4213N,02420E,214
4212N,02520E,178
4240N,02619E,257
4251N,02634E,139
4229N,02729E,28
4206N,02751E,19
4217N,02745E,10
4131N,02316E,207
4140N,02441E,1930
4139N,02522E,331
4146N,02612E,55
4645N,01032E,1461
4650N,01030E,1800
4628N,01120E,241
4618N,01147E,2006
4609N,01102E,2129
4644N,01213E,1226
4602N,01236E,126
4602N,01237E,126
4602N,01237E,126
4630N,01335E,778
4602N,01311E,94
4559N,01302E,53
4556N,00742E,3488
4544N,00721E,547
4513N,00739E,287
4502N,00744E,710
4531N,00840E,169
4537N,00844E,211
4557N,00923E,2403
4552N,00904E,1322
4540N,00942E,237
4526N,00917E,103
4455N,00944E,138
4525N,01017E,92
4528N,01056E,91
4523N,01052E,68
4552N,01148E,1775
4534N,01131E,53
4524N,01151E,14
4524N,01152E,14
4519N,01140E,575
4541N,01206E,41
4539N,01211E,23
4526N,01223E,4
4530N,01220E,6
4549N,01329E,12
4539N,01345E,20
4423N,00749E,560
4415N,00748E,1742
4448N,00806E,315
4433N,00737E,380
4446N,00847E,189
4438N,00856E,475
4425N,00851E,3
4403N,00807E,49
4426N,00956E,1040
4405N,00959E,10
4402N,00950E,192
4449N,01018E,50
4412N,01042E,2173
4402N,01056E,932
4450N,01137E,10
4432N,01118E,42
4439N,01137E,38
4427N,01218E,6
4412N,01204E,32
4413N,01218E,10
4402N,01237E,13
0000N,00000E,54
4357N,00810E,221
4341N,01023E,1
4324N,01052E,575
4223N,01110E,632
4348N,01112E,38
4328N,01151E,249
4319N,01121E,322
4331N,01244E,574
4305N,01230E,205
4337N,01322E,10
4244N,01024E,397
4254N,01146E,918
4245N,01104E,7
4202N,01150E,4
4226N,01205E,300
4228N,01259E,1875
4225N,01251E,389
4205N,01213E,270
4259N,01352E,1
4153N,01335E,655
4222N,01318E,671
4227N,01342E,2138
4226N,01412E,11
4200N,01500E,44
4200N,01244E,89
4157N,01230E,24
4148N,01233E,101
4154N,01229E,95
4148N,01214E,3
4133N,01254E,26
4138N,01318E,181
4139N,01226E,12
4113N,01303E,3
4134N,01439E,807
4103N,01404E,10
4142N,01557E,844
4126N,01532E,80
4132N,01543E,60
4103N,01514E,1093
4155N,01603E,50
4108N,01647E,44
4055N,01257E,185
4051N,01418E,72
4053N,01418E,88
4037N,01455E,40
4033N,01415E,269
4038N,01548E,843
4001N,01517E,185
4046N,01656E,350
4005N,01601E,896
4042N,01720E,447
4039N,01757E,10
4031N,01724E,69
4026N,01653E,12
4014N,01809E,61
4006N,01832E,89
3935N,01553E,485
3933N,01648E,179
3920N,01624E,1720
3900N,01704E,161
3949N,01821E,112
3854N,01615E,15
3853N,01629E,343
3840N,01606E,520
3842N,01311E,251
3811N,01306E,34
3806N,01318E,117
3835N,01452E,46
3812N,01533E,51
3804N,01539E,21
3755N,01230E,7
3743N,01326E,1035
3731N,01303E,125
3734N,01417E,965
3705N,01413E,33
3724N,01455E,22
3724N,01456E,22
3728N,01503E,17
3755N,01604E,17
3649N,01158E,191
3656N,01436E,220
3641N,01508E,51
3530N,01236E,20
4113N,00924E,170
4038N,00817E,23
4034N,00810E,205
4016N,00847E,559
4054N,00931E,13
4007N,00915E,1029
3945N,00828E,92
3940N,00926E,645
3930N,00937E,22
3921N,00858E,28
3908N,00819E,12
3956N,00943E,156
3915N,00903E,1
3906N,00931E,118
3551N,01429E,91
3554N,01432E,95
4047N,02124E,662
4027N,02117E,669
4033N,02301E,57
4031N,02258E,4
4055N,02437E,5
4056N,02423E,62
4051N,02555E,3
4018N,02147E,627
3937N,01955E,4
3942N,02049E,483
3857N,02046E,4
3938N,02225E,74
3955N,02514E,4
3910N,02100E,11
3922N,02257E,27
3913N,02248E,15
3911N,02330E,15
3904N,02636E,5
3837N,02123E,47
3823N,02306E,110
3854N,02224E,144
3755N,02117E,12
3838N,02406E,221
3854N,02433E,18
3807N,02030E,22
3810N,02125E,15
3815N,02144E,3
3819N,02332E,140
3803N,02340E,138
3820N,02608E,4
3732N,02224E,652
3758N,02343E,107
3806N,02347E,235
3754N,02344E,15
3759N,02334E,2
3804N,02333E,31
3745N,02053E,3
3742N,02655E,7
3704N,02201E,8
3726N,02521E,123
3706N,02523E,9
3650N,02142E,34
3643N,02427E,183
3647N,02704E,129
3617N,02301E,167
3625N,02526E,36
3624N,02529E,38
3529N,02407E,151
3532N,02409E,150
3530N,02713E,9
3624N,02805E,11
3623N,02807E,62
3520N,02511E,39
3500N,02544E,13
3512N,02606E,28
3521N,02431E,7
3500N,02445E,7
3531N,02715E,6
4127N,03148E,136
4159N,03347E,64
4202N,03510E,32
4116N,03618E,168
4117N,03620E,4
4055N,03824E,38
4100N,03943E,30
4110N,04149E,30
4140N,02634E,48
4144N,02713E,232
4059N,02729E,4
4108N,02755E,173
4118N,02900E,30
4058N,02849E,37
4058N,02905E,33
4043N,02949E,18
4047N,03025E,30
4044N,03136E,742
4122N,03346E,799
4051N,03535E,535
4033N,03458E,837
4039N,03551E,412
4018N,03634E,608
4027N,03927E,1219
3945N,03701E,1271
3944N,03930E,1215
3955N,04116E,1758
4036N,04305E,1775
3943N,04303E,1632
3956N,04402E,858
4011N,02554E,72
4008N,02624E,3
4019N,02758E,49
4011N,02904E,100
3926N,03001E,921
3927N,03121E,96
4005N,03234E,843
3947N,03034E,785
4005N,03234E,843
4007N,03259E,949
3957N,03241E,806
3956N,03245E,819
3957N,03253E,894
3950N,03449E,1298
3937N,02755E,102
3908N,03410E,1007
3911N,03603E,1171
3827N,04319E,1661
3903N,02652E,3
3855N,02751E,93
3837N,02726E,71
3840N,02925E,919
3845N,03032E,1034
3837N,03443E,1260
3847N,03529E,1054
3843N,03530E,1043
3826N,03805E,849
4044N,03005E,50
3836N,03917E,882
3852N,04030E,1177
3844N,04131E,1320
3845N,04140E,1266
3831N,04216E,1664
3756N,04200E,895
3830N,02701E,5
3816N,02709E,120
3826N,02710E,25
3751N,02751E,57
3747N,02942E,849
3745N,03033E,997
3758N,03233E,1006
3730N,03404E,1044
3758N,03441E,1208
3705N,03722E,855
3708N,03846E,547
3718N,04044E,1050
3753N,04011E,677
3752N,04110E,540
3734N,04346E,1720
3702N,02725E,27
3712N,02821E,646
3642N,02847E,2
3650N,02816E,3
3642N,03044E,57
3606N,03250E,4
3622N,03356E,15
3649N,03436E,3
3700N,03525E,66
3703N,03521E,28
3659N,03518E,20
3635N,03610E,3
3618N,03009E,3
3443N,03229E,8
3435N,03259E,23
3509N,03324E,161
3509N,03330E,91
3453N,03338E,2
8010N,03645E,9
8049N,04725E,18
8037N,05803E,20
8022N,05255E,46
8050N,07942E,47
7930N,07659E,11
7933N,09037E,8
7923N,10225E,6
7804N,01413E,49
7808N,10712E,12
7730N,08214E,23
7717N,08940E,5
7711N,09635E,9
7814N,10307E,30
7743N,10418E,13
7737N,10129E,6
7657N,06835E,8
7611N,06334E,9
7617N,09444E,10
7555N,08315E,12
7524N,08847E,10
7430N,10230E,11
7330N,07600E,4
7320N,07002E,6
7332N,08024E,47
7341N,08515E,15
7315N,09055E,21
7222N,05244E,16
7220N,07930E,10
7124N,06738E,18
7159N,07524E,21
7129N,07149E,8
7154N,08243E,2
7159N,10227E,33
7043N,05737E,14
7027N,05904E,13
7053N,07830E,8
7021N,07408E,4
7010N,07231E,16
7051N,08953E,29
7010N,08308E,29
7059N,09433E,37
7648N,11050E,6
7609N,15250E,14
7532N,11331E,6
7600N,13754E,10
7440N,11256E,57
7311N,14356E,22
7249N,11316E,25
7258N,11942E,21
7225N,12630E,26
7158N,11405E,24
7150N,12720E,18
7135N,12855E,8
7132N,12955E,3
7130N,13240E,18
7008N,11358E,62
7041N,12724E,39
7049N,13330E,91
7045N,13613E,22
7037N,14754E,61
7038N,16229E,41
7059N,17829W,3
6957N,03202E,8
6924N,03012E,126
6916N,03146E,302
6943N,03308E,24
6925N,03210E,117
6917N,03248E,27
6905N,03327E,20
6912N,03506E,29
6905N,04915E,24
6827N,02843E,120
6854N,02827E,118
6823N,03045E,91
6836N,03148E,63
6858N,03303E,51
6838N,03312E,112
6819N,03320E,144
6904N,03544E,15
6805N,03448E,161
6847N,03720E,64
6803N,03930E,122
6824N,03840E,10
6839N,04318E,49
6848N,04909E,11
6734N,03024E,247
6758N,03252E,132
6750N,03345E,135
6725N,03233E,151
6734N,03322E,136
6709N,03221E,26
6737N,03340E,1093
6742N,03707E,244
6722N,03702E,155
6708N,03940E,149
6713N,04120E,72
6709N,04354E,14
6753N,04408E,16
