Latitude,Longitude,Distance
82.82,-78.14,0.467881
82.82,-78.1,0.0202093
82.82,-78.06,0.224833
82.82,-66.82,0.400226
82.82,-66.78,0.0551892
82.82,-66.06,0.474182
82.82,-66.02,0.121992
82.82,-65.98,0.22983
82.82,-65.46,0.23122
82.82,-65.42,0.319528
82.82,-65.34,0.285114
82.82,-65.3,0.232975
82.82,-64.74,0.242471
82.82,-64.7,0.31252
82.82,-64.14,0.371696
82.82,-64.1,0.100577
82.82,-63.58,0.48199
82.82,-63.54,0.0652221
82.82,-49.14,0.0558702
82.82,-48.3,0.470484
82.82,-48.26,0.0536622
82.82,-42.54,0.278442
82.82,-42.5,0.00994273
82.82,-42.46,0.258896
82.82,-39.98,0.187753
82.82,-39.94,0.196094
82.82,-39.62,0.482042
82.82,-39.58,0.0602484
82.82,-36.7,9.57076e-05
82.82,-36.62,0.220862
82.82,-36.58,0.334966
82.82,-35.26,0.118984
82.82,-35.22,0.422182
82.82,-35.1,0.00289435
82.82,-35.06,0.499646
82.82,-26.38,0.389779
82.82,-26.34,0.0247467
82.82,-26.3,0.439033
82.82,-26.22,0.380762
82.82,-26.18,0.111705
82.82,-26.14,0.157026
82.82,-26.1,0.425406
82.82,-24.7,0.139471
82.82,-24.66,0.358079
82.82,-24.5,0.159773
82.82,-24.46,0.364226
82.82,-23.94,0.250213
82.82,-23.9,0.30554
82.78,-81.9,0.337074
82.78,-81.86,0.146623
82.78,-67.22,0.218131
82.78,-67.18,0.102805
82.78,-67.14,0.423421
82.78,-66.42,0.209349
82.78,-66.38,0.147501
82.78,-65.5,0.143216
82.78,-65.46,0.155596
82.78,-65.42,0.454736
82.78,-65.38,0.29604
82.78,-65.34,0.104845
82.78,-64.58,0.484779
82.78,-64.54,0.0105517
82.78,-64.5,0.463884
82.78,-64.42,0.0938753
82.78,-64.38,0.467613
82.78,-63.5,0.272478
82.78,-63.46,0.277921
82.78,-50.78,0.418206
82.78,-50.74,0.134831
82.78,-50.5,0.24367
82.78,-50.46,0.17651
82.78,-49.06,0.216767
82.78,-49.02,0.092413
82.78,-48.98,0.0801169
82.78,-48.94,0.0682096
82.78,-48.9,0.0566922
82.78,-48.86,0.0455624
82.78,-48.82,0.0348214
82.78,-48.78,0.0244692
82.78,-48.74,0.0145067
82.78,-48.7,0.004932
82.78,-48.66,0.00425388
82.78,-48.62,0.013051
82.78,-48.58,0.0214584
82.78,-48.54,0.0294779
82.78,-48.5,0.0371086
82.78,-48.46,0.0443505
82.78,-48.42,0.0512035
82.78,-48.38,0.122175
82.78,-48.34,0.462182
82.78,-48.3,0.247914
82.78,-48.26,0.474469
82.78,-48.22,0.418934
82.78,-48.18,0.142548
82.78,-48.14,0.186325
82.78,-46.54,0.0839561
82.78,-46.5,0.133484
82.78,-46.46,0.350565
82.78,-46.22,0.447132
82.78,-46.18,0.295497
82.78,-46.14,0.143488
82.78,-46.1,0.0122187
82.78,-46.06,0.409384
82.78,-45.74,0.416669
82.78,-45.7,0.26845
82.78,-45.66,0.119856
82.78,-45.62,0.0291136
82.78,-45.58,0.178443
82.78,-45.54,0.328162
82.78,-45.5,0.478256
82.78,-44.78,0.434679
82.78,-44.74,0.384076
82.78,-44.7,0.333856
82.78,-44.66,0.284023
82.78,-44.62,0.234577
82.78,-44.58,0.185523
82.78,-44.54,0.136852
82.78,-44.5,0.0885685
82.78,-44.46,0.0406723
82.78,-44.42,0.00683647
82.78,-44.38,0.0539533
82.78,-44.34,0.100687
82.78,-44.3,0.147033
82.78,-44.26,0.192992
82.78,-44.22,0.238559
82.78,-44.18,0.283743
82.78,-44.14,0.328539
82.78,-44.1,0.372947
82.78,-44.06,0.416964
82.78,-44.02,0.460597
82.78,-43.54,0.418424
82.78,-43.5,0.225167
82.78,-43.46,0.0315455
82.78,-43.42,0.162441
82.78,-43.38,0.356774
82.78,-42.02,0.33159
82.78,-41.98,0.121556
82.78,-39.78,0.255943
82.78,-39.74,0.30345
82.78,-39.66,0.0344231
82.78,-36.78,0.171951
82.78,-36.74,0.377389
82.78,-36.66,0.358067
82.78,-36.62,0.200931
82.78,-35.34,0.109738
82.78,-35.3,0.43467
82.78,-35.26,0.0807798
82.78,-35.22,0.425221
82.78,-26.82,0.485828
82.78,-26.78,0.400717
82.78,-26.74,0.315987
82.78,-26.7,0.231645
82.78,-26.66,0.147683
82.78,-26.62,0.0954611
82.78,-26.5,0.470296
82.78,-26.46,0.141487
82.78,-26.42,0.186992
82.78,-24.78,0.23069
82.78,-24.74,0.300199
82.78,-24.62,0.199111
82.78,-24.58,0.328193
82.78,-23.66,0.375643
82.78,-23.62,0.143967
82.78,-23.42,0.451005
82.78,-23.38,0.116411
82.78,-23.34,0.305343
82.78,-23.22,0.320612
82.78,-23.18,0.154997
82.78,-23.06,0.419972
82.78,-23.02,0.0374916
82.78,-22.98,0.372635
82.74,-82.06,0.0171813
82.74,-82.02,0.469974
82.74,-67.7,0.450807
82.74,-67.66,0.124327
82.74,-67.62,0.201896
82.74,-67.26,0.19199
82.74,-67.22,0.26168
82.74,-66.7,0.31159
82.74,-66.66,0.151691
82.74,-63.54,0.155947
82.74,-63.5,0.337162
82.74,-46.46,0.362055
82.74,-46.42,0.168463
82.74,-43.1,0.037365
82.74,-42.9,0.405529
82.74,-42.86,0.0205267
82.74,-42.82,0.446325
82.74,-42.62,0.445352
82.74,-42.58,0.183917
82.74,-42.54,0.0778886
82.74,-42.5,0.340041
82.74,-41.78,0.233383
82.74,-41.74,0.223598
82.74,-39.74,0.227161
82.74,-36.86,0.356291
82.74,-36.82,0.19629
82.74,-36.7,0.120822
82.74,-36.66,0.412958
82.74,-35.3,0.191078
82.74,-35.26,0.13498
82.74,-35.22,0.411393
82.74,-22.86,0.35048
82.74,-22.82,0.0606407
82.74,-22.78,0.22952
82.7,-82.26,0.212718
82.7,-82.22,0.278097
82.7,-67.98,0.0464585
82.7,-67.94,0.4585
82.7,-67.9,0.387644
82.7,-67.86,0.223634
82.7,-67.82,0.0668591
82.7,-67.78,0.0514779
82.7,-67.18,0.465628
82.7,-67.14,0.0912392
82.7,-67.1,0.282854
82.7,-63.66,0.28474
82.7,-63.62,0.156154
82.7,-46.3,0.311948
82.7,-46.26,0.101759
82.7,-43.1,0.0972471
82.7,-43.06,0.409676
82.7,-42.86,0.403464
82.7,-42.82,0.104572
82.7,-42.34,0.404632
82.7,-42.3,0.071478
82.7,-41.46,0.223734
82.7,-41.42,0.0664386
82.7,-41.38,0.204452
82.7,-41.34,0.0816688
82.7,-41.3,0.0414985
82.7,-41.26,0.16505
82.7,-41.1,0.0461921
82.7,-41.06,0.469808
82.7,-36.78,0.431091
82.7,-22.62,0.378818
82.7,-22.58,0.104063
82.7,-22.54,0.370977
82.66,-82.3,0.049028
82.66,-82.26,0.458541
82.66,-68.54,0.386169
82.66,-68.5,0.0487508
82.66,-68.46,0.483415
82.66,-67.42,0.253573
82.66,-67.38,0.263767
82.66,-63.58,0.429129
82.66,-63.54,0.165348
82.66,-63.5,0.0987833
82.66,-63.46,0.363265
82.66,-47.98,0.435188
82.66,-47.94,0.324537
82.66,-47.9,0.214285
82.66,-47.86,0.104409
82.66,-47.82,0.00507874
82.66,-47.78,0.0611586
82.66,-47.74,0.302546
82.66,-47.58,0.167825
82.66,-47.54,0.383636
82.66,-46.9,0.232463
82.66,-46.86,0.195646
82.66,-46.02,0.45406
82.66,-45.98,0.036209
82.66,-45.94,0.381911
82.66,-42.94,0.0681974
82.66,-42.9,0.442196
82.66,-42.7,0.353415
82.66,-42.66,0.158093
82.66,-42.14,0.442615
82.66,-42.1,0.0371619
82.66,-41.62,0.11475
82.66,-41.58,0.0130309
82.66,-41.54,0.472021
82.66,-40.98,0.221865
82.66,-40.94,0.348789
82.66,-22.26,0.295441
82.66,-22.22,0.058985
82.66,-22.18,0.413704
82.62,-82.34,0.158367
82.62,-82.3,0.404984
82.62,-68.58,0.339604
82.62,-63.34,0.337079
82.62,-63.3,0.173978
82.62,-48.38,0.478803
82.62,-48.34,0.0806341
82.62,-48.3,0.31782
82.62,-46.62,0.169587
82.62,-46.58,0.262635
82.62,-45.86,0.229016
82.62,-45.82,0.330556
82.62,-42.9,0.269102
82.62,-42.86,0.298333
82.62,-42.66,0.0303543
82.62,-41.94,0.449711
82.62,-41.9,0.0336928
82.62,-41.5,0.439752
82.62,-41.46,0.110242
82.62,-41.34,0.180434
82.62,-41.3,0.392456
82.62,-40.98,0.313118
82.62,-40.94,0.260628
82.62,-21.94,0.194321
82.62,-21.9,0.379382
82.58,-82.38,0.280274
82.58,-82.34,0.279301
82.58,-63.06,0.398568
82.58,-63.02,0.150415
82.58,-62.98,0.098098
82.58,-62.94,0.346972
82.58,-48.18,0.0834968
82.58,-48.14,0.445758
82.58,-46.38,0.497501
82.58,-46.34,0.061336
82.58,-46.3,0.375091
82.58,-45.62,0.103409
82.58,-45.58,0.304461
82.58,-42.94,0.174423
82.58,-42.9,0.396075
82.58,-42.7,0.0666934
82.58,-41.74,0.425447
82.58,-41.7,0.0616815
82.58,-41.66,0.466522
82.58,-41.1,0.39989
82.58,-41.06,0.140588
82.58,-21.94,0.0907779
82.58,-21.9,0.486017
82.54,-82.3,0.244822
82.54,-82.26,0.317947
82.54,-63.14,0.20071
82.54,-63.1,0.0474947
82.54,-63.06,0.0519781
82.54,-63.02,0.467425
82.54,-49.62,0.261079
82.54,-49.58,0.288266
82.54,-49.3,0.474377
82.54,-49.26,0.262041
82.54,-49.22,0.049351
82.54,-49.18,0.163733
82.54,-49.14,0.377189
82.54,-48.06,0.266747
82.54,-48.02,0.265823
82.54,-46.02,0.343837
82.54,-45.98,0.0228862
82.54,-45.94,0.298399
82.54,-45.46,0.285317
82.54,-45.42,0.293425
82.54,-42.9,0.203343
82.54,-42.86,0.345645
82.54,-42.66,0.0439053
82.54,-41.22,0.0191138
82.54,-40.98,0.0240282
82.54,-40.94,0.488795
82.54,-22.22,0.358138
82.54,-22.18,0.0281032
82.54,-22.14,0.301617
82.5,-82.46,0.425098
82.5,-82.42,0.0319335
82.5,-82.38,0.488714
82.5,-63.1,0.110989
82.5,-63.06,0.4252
82.5,-62.94,0.0538006
82.5,-62.9,0.494389
82.5,-62.86,0.0630943
82.5,-62.82,0.379388
82.5,-62.78,0.200676
82.5,-62.34,0.461366
82.5,-62.3,0.0695701
82.5,-62.26,0.0192365
82.5,-62.22,0.0314944
82.5,-62.18,0.0826321
82.5,-62.14,0.134172
82.5,-62.1,0.186114
82.5,-62.06,0.327706
82.5,-61.98,0.0793475
82.5,-61.94,0.319678
82.5,-51.74,0.00774664
82.5,-50.3,0.375106
82.5,-50.26,0.215696
82.5,-50.22,0.0559129
82.5,-50.18,0.104273
82.5,-50.14,0.264848
82.5,-50.1,0.42581
82.5,-49.42,0.154208
82.5,-49.38,0.250457
82.5,-48.94,0.378868
82.5,-48.9,0.152608
82.5,-47.94,0.431479
82.5,-47.9,0.104357
82.5,-45.78,0.384858
82.5,-45.74,0.176816
82.5,-45.38,0.444399
82.5,-45.34,0.0659566
82.5,-42.78,0.00916569
82.5,-42.66,0.419319
82.5,-42.62,0.160697
82.5,-41.14,0.0819736
82.5,-41.1,0.47916
82.5,-40.86,0.00906249
82.5,-22.38,0.180302
82.5,-22.34,0.343628
82.46,-85.86,0.394339
82.46,-85.82,0.236318
82.46,-85.78,0.0786873
82.46,-85.74,0.0785527
82.46,-85.7,0.235402
82.46,-85.66,0.39183
82.46,-84.7,0.455742
82.46,-84.66,0.310122
82.46,-84.62,0.164082
82.46,-84.58,0.0176488
82.46,-84.54,0.129177
82.46,-84.5,0.276396
82.46,-84.46,0.424007
82.46,-82.58,0.0422511
82.46,-63.14,0.283886
82.46,-63.1,0.0346523
82.46,-63.06,0.187386
82.46,-63.02,0.364176
82.46,-61.5,0.392602
82.46,-61.46,0.136662
82.46,-51.78,0.284272
82.46,-51.74,0.30052
82.46,-49.86,0.320214
82.46,-49.82,0.15103
82.46,-49.18,0.0300414
82.46,-48.82,0.360849
82.46,-48.78,0.172254
82.46,-47.82,0.24534
82.46,-47.78,0.328593
82.46,-45.7,0.456253
82.46,-45.66,0.10867
82.46,-45.1,0.359991
82.46,-45.06,0.0555131
82.46,-45.02,0.471343
82.46,-41.14,0.0368681
82.46,-40.98,0.372129
82.46,-40.94,0.18831
82.46,-22.86,0.170952
82.46,-22.82,0.267201
82.42,-86.1,0.489129
82.42,-86.06,0.00128002
82.42,-86.02,0.491463
82.42,-84.54,0.497483
82.42,-84.5,0.0726846
82.42,-84.46,0.351831
82.42,-82.66,0.147386
82.42,-82.62,0.428253
82.42,-61.34,0.18566
82.42,-61.3,0.347095
82.42,-51.7,0.247694
82.42,-51.66,0.276117
82.42,-49.62,0.132632
82.42,-49.58,0.342503
82.42,-49.06,0.00271967
82.42,-48.94,0.112734
82.42,-48.9,0.423637
82.42,-47.74,0.00313184
82.42,-45.46,0.203448
82.42,-45.42,0.258348
82.42,-44.78,0.204754
82.42,-44.74,0.211527
82.42,-41.14,0.116611
82.42,-41.1,0.447935
82.42,-40.9,0.353736
82.42,-40.86,0.21271
82.42,-23.02,0.113951
82.42,-22.98,0.297941
82.38,-86.3,0.481554
82.38,-86.26,0.0125615
82.38,-84.42,0.236737
82.38,-84.38,0.0908009
82.38,-84.34,0.418681
82.38,-82.7,0.463283
82.38,-82.66,0.116761
82.38,-61.22,0.489645
82.38,-61.18,0.0464286
82.38,-51.58,0.408554
82.38,-51.54,0.177352
82.38,-49.5,0.330765
82.38,-49.46,0.226939
82.38,-47.7,0.328663
82.38,-47.66,0.251572
82.38,-45.3,0.229529
82.38,-45.26,0.362659
82.38,-44.74,0.241326
82.38,-44.7,0.347891
82.38,-41.06,0.264671
82.38,-41.02,0.30307
82.38,-40.9,0.491325
82.38,-40.86,0.0979699
82.38,-22.98,0.306872
82.38,-22.94,0.19581
82.34,-86.42,0.00487741
82.34,-83.66,0.305857
82.34,-83.62,0.203688
82.34,-82.54,0.335808
82.34,-82.5,0.105995
82.34,-61.14,0.303248
82.34,-61.1,0.291025
82.34,-51.54,0.481437
82.34,-51.5,0.107587
82.34,-49.38,0.156631
82.34,-49.34,0.404397
82.34,-47.42,0.317717
82.34,-47.38,0.100909
82.34,-45.3,0.107674
82.34,-45.26,0.487604
82.34,-44.78,0.371856
82.34,-44.74,0.150282
82.34,-44.7,0.487402
82.34,-23.18,0.474614
82.34,-23.14,0.0318019
82.3,-86.62,0.419363
82.3,-86.58,0.239983
82.3,-86.54,0.0609988
82.3,-86.5,0.237659
82.3,-86.18,0.365057
82.3,-86.14,0.127108
82.3,-86.1,0.450565
82.3,-83.46,0.0555803
82.3,-83.42,0.457678
82.3,-82.26,0.217202
82.3,-82.22,0.228832
82.3,-61.14,0.0176074
82.3,-55.74,0.458214
82.3,-55.7,0.197012
82.3,-55.66,0.0638166
82.3,-55.62,0.324273
82.3,-55.02,0.259231
82.3,-54.98,0.192744
82.3,-51.46,0.0441223
82.3,-49.02,0.382501
82.3,-48.98,0.0532937
82.3,-48.94,0.27626
82.3,-47.1,0.120077
82.3,-47.06,0.30307
82.3,-45.66,0.408235
82.3,-45.62,0.00789336
82.3,-45.58,0.392103
82.3,-45.38,0.377708
82.3,-45.34,0.0681074
82.3,-45.3,0.241139
82.3,-44.9,0.255618
82.3,-44.86,0.0229698
82.3,-44.82,0.301924
82.3,-44.38,0.470187
82.3,-44.34,0.128252
82.3,-44.3,0.214023
82.3,-23.58,0.473827
82.3,-23.54,0.167722
82.3,-23.5,0.138041
82.3,-23.46,0.443449
82.26,-86.46,0.36259
82.26,-86.42,0.0506088
82.26,-86.38,0.261729
82.26,-86.18,0.202826
82.26,-86.14,0.127049
82.26,-86.1,0.457273
82.26,-86.06,0.201282
82.26,-86.02,0.399846
82.26,-82.54,0.488604
82.26,-82.5,0.00160477
82.26,-82.46,0.485639
82.26,-81.98,0.0533984
82.26,-81.94,0.396876
82.26,-61.18,0.33238
82.26,-61.14,0.268087
82.26,-56.34,0.422569
82.26,-56.3,0.154416
82.26,-56.26,0.113364
82.26,-56.22,0.380746
82.26,-54.86,0.43021
82.26,-54.82,0.148211
82.26,-54.1,0.0220795
82.26,-54.06,0.355853
82.26,-54.02,0.198864
82.26,-53.66,0.244304
82.26,-53.62,0.137487
82.26,-52.86,0.0334349
82.26,-52.62,0.445104
82.26,-52.58,0.0111257
82.26,-52.54,0.423182
82.26,-51.42,0.0132915
82.26,-48.58,0.359927
82.26,-48.54,0.156932
82.26,-46.82,0.296773
82.26,-46.78,0.130655
82.26,-45.86,0.347353
82.26,-45.82,0.212397
82.26,-45.62,0.0731221
82.26,-45.58,0.431678
82.26,-44.34,0.256373
82.26,-44.3,0.0287971
82.26,-44.26,0.165207
82.26,-44.22,0.173854
82.26,-44.18,0.182918
82.26,-44.14,0.192399
82.26,-44.1,0.202295
82.26,-44.06,0.212607
82.26,-44.02,0.223336
82.26,-43.98,0.23448
82.26,-43.94,0.246041
82.26,-43.9,0.258017
82.26,-43.86,0.27041
82.26,-43.82,0.283219
82.26,-43.78,0.481818
82.26,-43.54,0.349352
82.26,-43.5,0.0359024
82.26,-43.46,0.421477
82.26,-25.02,0.224756
82.26,-24.98,0.0652707
82.26,-24.94,0.3565
82.22,-86.74,0.343833
82.22,-86.7,0.0999386
82.22,-82.3,0.172621
82.22,-82.26,0.318349
82.22,-81.74,0.297855
82.22,-81.7,0.156393
82.22,-61.22,0.199895
82.22,-61.18,0.28628
82.22,-56.86,0.0602554
82.22,-56.42,0.392355
82.22,-56.38,0.0322477
82.22,-56.34,0.457189
82.22,-56.02,0.116345
82.22,-55.98,0.487905
82.22,-54.78,0.498951
82.22,-54.74,0.0826146
82.22,-54.18,0.300631
82.22,-54.14,0.257419
82.22,-53.38,0.279663
82.22,-53.34,0.124103
82.22,-52.9,0.324178
82.22,-52.86,0.27969
82.22,-52.5,0.250986
82.22,-52.46,0.340786
82.22,-51.38,0.0645862
82.22,-48.38,0.0484885
82.22,-48.34,0.472092
82.22,-46.54,0.428385
82.22,-46.5,0.00329324
82.22,-46.46,0.435265
82.22,-45.94,0.0437521
82.22,-45.7,0.32937
82.22,-45.66,0.2633
82.22,-43.66,0.122355
82.22,-43.62,0.442665
82.22,-43.58,0.392915
82.22,-43.54,0.019261
82.22,-43.5,0.312229
82.22,-43.46,0.165595
82.22,-43.42,0.0185549
82.22,-43.38,0.128877
82.22,-43.34,0.276728
82.22,-43.3,0.424985
82.22,-43.26,0.0527555
82.22,-25.34,0.273185
82.22,-25.3,0.199411
82.22,-19.74,0.467457
82.22,-19.7,0.464405
82.18,-86.82,0.185451
82.18,-86.78,0.377913
82.18,-82.1,0.347904
82.18,-82.06,0.0537148
82.18,-82.02,0.455649
82.18,-81.46,0.262864
82.18,-81.42,0.0484345
82.18,-81.38,0.360094
82.18,-61.46,0.481371
82.18,-61.42,0.00878467
82.18,-61.38,0.498644
82.18,-57.78,0.414594
82.18,-57.74,0.133504
82.18,-57.7,0.14724
82.18,-57.66,0.427612
82.18,-57.14,0.105911
82.18,-57.1,0.34874
82.18,-56.98,0.276294
82.18,-56.94,0.301443
82.18,-54.66,0.0294207
82.18,-54.26,0.479441
82.18,-54.22,0.114551
82.18,-53.26,0.397445
82.18,-53.22,0.153173
82.18,-53.18,0.091507
82.18,-53.14,0.336572
82.18,-51.34,0.109648
82.18,-51.3,0.491908
82.18,-48.34,0.065607
82.18,-48.22,0.293256
82.18,-48.18,0.0494482
82.18,-48.14,0.127085
82.18,-48.1,0.404649
82.18,-46.22,0.0788283
82.18,-46.18,0.357405
82.18,-45.82,0.0368051
82.18,-45.66,0.00717449
82.18,-32.74,0.446198
82.18,-32.7,0.295573
82.18,-32.66,0.144541
82.18,-32.62,0.00689813
82.18,-32.58,0.15873
82.18,-32.54,0.310983
82.18,-32.5,0.463643
82.18,-31.82,0.00173751
82.18,-29.58,0.417858
82.18,-29.54,0.334917
82.18,-29.5,0.25239
82.18,-29.46,0.170279
82.18,-29.42,0.0885882
82.18,-29.38,0.0073102
82.18,-29.34,0.0735473
82.18,-29.3,0.0920683
82.18,-29.26,0.040894
82.18,-29.22,0.0107015
82.18,-29.18,0.0627135
82.18,-29.14,0.115147
82.18,-29.1,0.167996
82.18,-29.06,0.221267
82.18,-29.02,0.274954
82.18,-28.98,0.329062
82.18,-28.94,0.383586
82.18,-28.9,0.438532
82.18,-28.86,0.493894
82.18,-25.66,0.295512
82.18,-25.62,0.00603015
82.18,-25.58,0.307221
82.18,-21.02,0.293342
82.18,-20.98,0.479935
82.18,-19.78,0.309882
82.18,-19.74,0.270729
82.18,-19.62,0.0222727
82.14,-86.7,0.165427
82.14,-86.66,0.401168
82.14,-81.78,0.464018
82.14,-81.74,0.0578277
82.14,-81.7,0.348678
82.14,-80.86,0.114131
82.14,-80.82,0.348743
82.14,-61.94,0.238129
82.14,-61.9,0.060837
82.14,-61.86,0.359464
82.14,-58.74,0.436687
82.14,-58.7,0.272309
82.14,-58.66,0.108338
82.14,-58.62,0.0552267
82.14,-58.58,0.218368
82.14,-58.54,0.381118
82.14,-57.1,0.413195
82.14,-57.06,0.0506297
82.14,-54.58,0.0114785
82.14,-54.18,0.233797
82.14,-54.14,0.363449
82.14,-52.58,0.261928
82.14,-52.54,0.00983142
82.14,-52.5,0.443436
82.14,-51.18,0.284297
82.14,-51.14,0.236508
82.14,-47.66,0.475371
82.14,-47.62,0.191896
82.14,-47.58,0.0919265
82.14,-47.54,0.37615
82.14,-46.1,0.311995
82.14,-46.06,0.267625
82.14,-45.7,0.0988218
82.14,-45.66,0.463922
82.14,-45.5,0.000857893
82.14,-31.62,0.019486
82.14,-31.42,0.0755497
82.14,-31.38,0.4938
82.14,-30.54,0.480522
82.14,-30.5,0.267922
82.14,-30.46,0.0557182
82.14,-30.42,0.156079
82.14,-30.38,0.367491
82.14,-21.26,0.24347
82.14,-21.22,0.365893
82.14,-20.82,0.42851
82.14,-20.78,0.0475748
82.14,-19.7,0.466718
82.14,-19.66,0.117094
82.14,-19.54,0.0616548
82.1,-88.3,0.486482
82.1,-88.26,0.153619
82.1,-88.22,0.178888
82.1,-88.02,0.216463
82.1,-87.98,0.0207757
82.1,-87.94,0.258451
82.1,-87.9,0.496519
82.1,-86.3,0.387435
82.1,-86.26,0.188226
82.1,-86.22,0.0113859
82.1,-86.18,0.211399
82.1,-86.14,0.411813
82.1,-86.1,0.447748
82.1,-86.06,0.27203
82.1,-86.02,0.0967198
82.1,-85.98,0.0397057
82.1,-81.42,0.116301
82.1,-81.38,0.29479
82.1,-80.94,0.469278
82.1,-80.9,0.0931934
82.1,-61.9,0.174532
82.1,-61.86,0.299985
82.1,-59.42,0.28642
82.1,-59.38,0.0813222
82.1,-59.34,0.226615
82.1,-59.3,0.0386307
82.1,-59.26,0.149758
82.1,-59.22,0.338532
82.1,-59.14,0.192111
82.1,-59.1,0.421486
82.1,-54.5,0.0399675
82.1,-54.1,0.0243408
82.1,-52.34,0.209082
82.1,-52.3,0.287677
82.1,-50.98,0.00169488
82.1,-47.18,0.173202
82.1,-47.14,0.33112
82.1,-45.98,0.0236849
82.1,-45.58,0.142284
82.1,-45.54,0.423799
82.1,-45.46,0.297242
82.1,-45.42,0.227855
82.1,-45.38,0.420355
82.1,-31.5,0.12678
82.1,-31.46,0.436108
82.1,-21.22,0.0451609
82.1,-20.7,0.288271
82.1,-20.66,0.306475
82.06,-88.54,0.135747
82.06,-88.5,0.314443
82.06,-87.66,0.320428
82.06,-87.62,0.346196
82.06,-87.34,0.425448
82.06,-87.3,0.124471
82.06,-85.78,0.338503
82.06,-85.74,0.144823
82.06,-81.1,0.121505
82.06,-81.06,0.294183
82.06,-80.62,0.265455
82.06,-80.58,0.122144
82.06,-62.1,0.470047
82.06,-62.06,0.03797
82.06,-59.82,0.425166
82.06,-59.78,0.0521302
82.06,-59.74,0.32053
82.06,-54.46,0.259608
82.06,-54.42,0.357516
82.06,-54.02,0.319365
82.06,-53.98,0.00578444
82.06,-53.94,0.308163
82.06,-52.14,0.337356
82.06,-52.1,0.163153
82.06,-50.82,0.215256
82.06,-50.78,0.312813
82.06,-46.98,0.186135
82.06,-46.94,0.321937
82.06,-45.9,0.461793
82.06,-45.62,0.488305
82.06,-45.58,0.209847
82.06,-45.54,0.208666
82.06,-31.7,0.310221
82.06,-31.66,0.020263
82.06,-31.62,0.350371
82.06,-23.86,0.487248
82.06,-23.82,0.409199
82.06,-23.78,0.331576
82.06,-23.74,0.254374
82.06,-23.7,0.177598
82.06,-23.66,0.101242
82.06,-23.62,0.025313
82.06,-23.58,0.0501961
82.06,-23.54,0.125278
82.06,-23.5,0.19994
82.06,-23.46,0.274179
82.06,-23.42,0.347991
82.06,-23.38,0.421382
82.06,-23.34,0.494346
82.06,-22.9,0.000575401
82.06,-21.22,0.275571
82.06,-21.18,0.339955
82.06,-20.58,0.314465
82.06,-20.54,0.217384
82.02,-89.1,0.409837
82.02,-89.06,0.0119156
82.02,-89.02,0.031116
82.02,-88.82,0.256681
82.02,-88.78,0.197809
82.02,-87.18,0.240425
82.02,-87.14,0.313128
82.02,-86.98,0.205641
82.02,-86.94,0.301789
82.02,-86.18,0.477276
82.02,-86.14,0.0966465
82.02,-86.1,0.0307559
82.02,-86.06,0.0355609
82.02,-86.02,0.121813
82.02,-85.06,0.476223
82.02,-85.02,0.305707
82.02,-84.98,0.137934
82.02,-84.94,0.0282387
82.02,-84.9,0.194824
82.02,-84.86,0.361823
82.02,-62.3,0.492252
82.02,-62.26,0.0195707
82.02,-60.14,0.0333382
82.02,-60.1,0.485907
82.02,-54.46,0.237065
82.02,-54.42,0.383147
82.02,-52.9,0.0555423
82.02,-52.86,0.416575
82.02,-51.94,0.43434
82.02,-51.9,0.0698772
82.02,-50.58,0.0996645
82.02,-50.54,0.314643
82.02,-46.82,0.392064
82.02,-46.78,0.218827
82.02,-45.78,0.434889
82.02,-45.74,0.167584
82.02,-32.14,0.215836
82.02,-32.1,0.120276
82.02,-32.06,0.455995
82.02,-28.94,0.307645
82.02,-28.9,0.173352
82.02,-28.86,0.156971
82.02,-28.82,0.141017
82.02,-28.78,0.125493
82.02,-28.74,0.110397
82.02,-28.7,0.0957299
82.02,-28.66,0.0814909
82.02,-28.62,0.0676811
82.02,-28.58,0.0542994
82.02,-28.54,0.0413469
82.02,-28.5,0.0288225
82.02,-28.46,0.0167267
82.02,-28.42,0.00506019
82.02,-28.38,0.00617823
82.02,-28.34,0.0117884
82.02,-28.3,0.0457377
82.02,-28.26,0.103688
82.02,-28.22,0.162068
82.02,-28.18,0.220871
82.02,-28.14,0.280105
82.02,-28.1,0.339762
82.02,-28.06,0.399849
82.02,-28.02,0.46036
82.02,-24.54,0.439387
82.02,-24.5,0.159066
82.02,-24.46,0.120872
82.02,-24.42,0.400415
82.02,-22.78,0.162085
82.02,-22.74,0.402696
82.02,-21.06,0.0482251
82.02,-21.02,0.499585
82.02,-20.42,0.441924
82.02,-20.38,0.0934793
81.98,-89.62,0.439913
81.98,-89.58,0.0137693
81.98,-89.54,0.41206
81.98,-89.26,0.471986
81.98,-89.22,0.0780589
81.98,-89.18,0.315534
81.98,-89.06,0.337589
81.98,-89.02,0.26412
81.98,-87.26,0.425581
81.98,-87.22,0.0796693
81.98,-87.06,0.449938
81.98,-87.02,0.0184386
81.98,-86.98,0.486441
81.98,-85.86,0.136791
81.98,-85.82,0.392737
81.98,-85.7,0.0373109
81.98,-85.1,0.0709465
81.98,-85.06,0.497823
81.98,-85.02,0.0704625
81.98,-84.82,0.374232
81.98,-84.78,0.142591
81.98,-84.66,0.164123
81.98,-84.62,0.360666
81.98,-62.54,0.428618
81.98,-62.5,0.189949
81.98,-60.3,0.29362
81.98,-60.26,0.043394
