Latitude,Longitude,Elevation
14.45,42.59,115
15.58,48.48,701
14.33,46.5,1067
14.4,49.22,25
14.31,46.51,1097
14.35,49.15,25
13.41,44.08,1385
12.5,45.02,3
13.15,44.08,3
12.4,45.02,3
12.38,53.54,45
35.51,71.5,1500
35.34,71.47,1465
35.55,74.2,1454
34.44,72.21,951
34.01,71.35,360
34.04,71.59,317
34.11,73.15,1309
34.23,73.21,981
33.52,70.05,1726
32.58,70.32,404
33.34,71.26,513
33.37,73.06,508
32.59,70.07,921
32.33,71.31,212
32.03,72.4,188
32.56,73.43,234
32.3,74.32,256
31.21,69.28,1407
31.49,70.55,173
31.33,74.2,215
31.31,74.24,217
30.15,66.53,1589
30.16,66.55,1621
30.46,72.17,150
30.12,71.26,123
29.57,73.15,163
29.53,69.43,1098
29.02,66.35,2015
29.33,67.53,134
29.24,71.47,113
28.49,62.45,683
28.53,64.24,850
28.18,68.28,56
28.39,70.41,88
27.4,68.54,68
25.59,63.02,122
26.58,64.06,981
27.5,66.38,1232
26.51,68.08,47
26.15,68.22,38
25.04,61.48,57
25.16,63.29,6
25.13,64.38,2
25.23,68.25,41
25.31,69.47,6
24.54,67.08,22
24.54,66.56,16
24.48,66.59,4
24.38,68.54,11
26.01,88.24,54
25.44,89.14,34
25.39,88.41,37
24.51,89.22,20
24.56,89.57,20
24.43,90.26,19
24.58,91.53,35
24.54,91.53,35
24.22,88.42,20
24.08,89.03,14
24.15,89.56,20
24.18,91.44,23
23.51,90.24,10
23.46,90.23,9
23.36,89.51,9
23.26,91.11,10
23.11,89.1,7
23.1,90.11,13
23.02,91.25,8
22.47,89.32,4
22.45,90.22,4
22.41,90.39,5
22.2,90.2,3
22.35,91.42,10
22.38,92.12,63
22.21,91.49,34
22.16,91.49,6
21.59,90.14,9
21.26,91.58,4
20.52,92.18,6
34.03,74.24,2655
34.05,74.5,1587
33.59,74.47,1666
32.4,74.5,367
32.16,76.23,1211
32.35,77.04,3348
32.16,77.1,2039
31.38,74.52,234
31.2,75.2,241
31.28,75.35,236
31.15,76.4,587
31.06,77.1,2202
30.55,74.4,200
30.1,74.35,211
30.2,76.28,251
30.23,76.46,272
30.54,77.01,1986
30.19,78.02,682
30.27,78.05,2042
30.33,79.34,1875
29.55,73.55,177
29.1,75.44,221
29.51,77.53,274
29.24,79.28,1953
29.28,79.39,2311
28,73.18,224
28.15,74.55,291
28.2,75.35,301
28.5,76.35,227
28,76.05,308
28.25,77,226
28.34,77.07,233
28.35,77.12,216
28.45,79,191
28.22,79.24,173
28.38,79.48,191
28.03,79.07,174
28.1,94.48,1768
27.08,72.22,234
27.1,73.4,298
27.37,75.08,433
27.3,76.35,271
27.3,77.41,174
27.09,77.58,169
27.1,78.02,169
27.53,78.04,187
27.14,79.03,157
27.54,80.48,147
27.23,80.1,142
27.34,81.36,124
27.08,81.58,110
27.03,88.16,2128
27.04,88.28,1209
27.2,88.37,1756
27.14,94.07,102
26.59,94.38,97
27.55,94.48,1476
27.29,95.01,111
27.23,95.37,152
26.54,70.55,231
26.18,73.01,224
26.27,74.37,486
26.49,75.48,390
26.1,75.45,272
26.4,77.5,176
26.14,78.15,207
26.26,80.22,126
26.24,80.24,126
26.52,80.56,111
26.45,80.53,128
26.45,83.22,77
26.03,83.13,78
26.59,84.51,79
26.4,84.55,66
26.1,85.54,49
26.4,88.22,123
26.38,88.19,131
26.09,89.55,45
26.06,91.35,54
26.37,92.47,79
26.31,93.59,95
25.45,71.23,194
25.27,75.38,267
25.09,75.51,274
25.59,76.22,266
25.4,76.41,235
25.2,77.39,464
25.27,78.35,251
25.04,79.27,229
25.56,80.5,114
25.27,81.44,98
25.45,82.41,85
25.27,82.52,85
25.18,83.01,90
25.45,84.1,64
25.34,84.4,58
25.47,84.44,58
25.36,85.06,60
25.14,86.57,49
25.16,87.28,38
25.02,88.08,31
25.31,90.14,370
25.34,91.53,1598
25.1,93.01,682
25.45,93.11,149
25.38,94.1,1406
24.12,72.12,136
24.36,72.43,1195
24.37,73.53,514
24.28,74.54,496
24.32,76.1,321
24.39,77.19,478
24.43,80.1,354
24.34,80.5,317
24.32,81.18,299
24.25,81.52,272
24.45,84.57,116
24.16,87.15,149
24.08,88.16,19
24.45,92.48,29
24.46,93.54,781
23.15,69.4,80
23.09,70.07,35
23.04,72.38,55
23.19,75.03,486
23.11,75.47,489
23.26,76.19,446
23.17,77.21,523
23.32,77.49,430
23.51,78.45,551
23.5,79.27,371
23.12,79.57,393
23.32,80.53,459
23.1,83.15,611
23.19,85.19,652
23.24,88.31,15
23.53,91.15,16
23.44,92.43,1097
22.49,69.16,9
22.29,69.07,7
22.22,69.05,11
22.27,70.05,20
22.18,70.47,138
22.2,73.16,38
22.5,74.16,333
22.36,75.18,583
22.43,75.48,567
22.05,79.33,619
22.35,80.22,443
22.46,81.54,625
22.13,84.53,196
22.33,85.49,226
22.49,86.11,142
22.25,87.19,45
22.3,87.57,6
22.32,88.2,6
22.39,88.27,6
22.11,88.12,7
21.39,69.4,7
21.36,71.13,130
21.05,71.47,9
21.45,72.12,11
21.12,72.5,12
21.44,73,17
21.03,75.34,201
21.5,76.22,318
21.52,77.56,653
21.09,79.07,311
21.06,79.03,310
21.28,80.12,313
21.14,81.39,298
21.11,81.17,293
21.28,83.58,148
21.53,83.23,220
21.55,84.05,230
21.37,85.31,463
21.31,86.56,20
20.54,70.22,8
20.43,70.55,15
20.37,72.56,15
20.25,72.51,12
20.08,73.55,608
20.33,74.32,437
20.32,76.14,650
20.42,77.04,309
20.56,77.47,370
20.24,78.09,451
20.16,81.29,402
20.18,83.18,211
20.5,85.06,139
20.28,85.56,27
20.15,85.5,46
20.47,86.44,6
20.18,86.41,8
20.51,88.15,10
19.58,72.43,5
19.07,72.5,4
19.07,72.51,14
19.05,74.48,657
19.53,75.2,581
19.51,75.24,579
19.16,76.46,423
19.58,79.18,193
19.05,82.02,553
19.16,84.53,17
19.48,85.49,6
18.38,72.52,7
18.32,73.51,559
18.35,73.55,593
18.09,74.35,551
18.4,78.06,381
18.03,78.16,472
18.46,79.26,156
18.01,79.34,269
18.35,81.14,1144
18.2,84.08,6
17.49,73.06,20
16.59,73.2,67
17.4,75.54,479
17.21,76.51,458
17.27,78.28,545
17,79.15,227
17.33,80.38,111
17.43,83.14,3
17.42,83.18,66
16.23,73.21,36
16.42,74.14,570
16.51,74.36,549
16.49,75.43,594
16.12,77.21,400
16.33,79.33,106
16.32,80.48,24
16.12,81.09,3
16.57,82.14,8
15.29,73.49,60
15.23,73.49,52
15.51,74.32,753
15.51,74.37,747
15.25,75.38,650
15.09,76.51,449
15.28,78.29,212
15.48,78.04,281
15.3,80.05,12
14.47,74.08,4
14.17,74.27,9
14.14,76.26,733
14.41,77.37,350
14.29,78.5,130
14.27,79.59,20
13.32,78.3,701
13.4,79.35,105
13.09,79.32,87
13.04,80.15,6
13,80.11,16
12.55,74.53,102
12.57,74.5,31
12.25,75.44,1153
12.3,76.5,695
12.18,76.42,767
12.58,77.35,921
12.57,77.38,897
12.55,79.09,214
12.55,92.55,28
11.07,72.44,4
11.15,75.47,5
11.5,75.2,18
11.24,76.44,2249
11,76.58,409
11.02,77.03,399
11.39,78.1,278
11.44,78.58,127
11.55,79.5,6
11.46,79.46,12
10.47,79.08,73
11.4,92.43,79
10.46,76.39,97
10.57,78.05,181
10.46,78.43,88
10.55,79.5,7
10.46,79.51,9
10.2,79.23,6
10.22,79.51,4
9.58,76.14,3
9.33,76.25,4
9.57,76.16,3
9.35,76.31,45
9.55,78.07,133
9.5,78.05,131
9.44,79.02,5
9.16,79.18,11
10.35,92.33,5
9.09,92.49,14
8.18,73.09,2
8.29,76.57,64
8.28,76.57,8
8.32,76.52,7
8.44,77.45,51
8.05,77.3,37
7.59,93.32,26
7.13,93.44,8
9.48,80.04,15
9.16,80.49,2
8.59,79.55,3
8.35,81.15,7
8.2,80.25,89
8.02,79.5,2
7.43,81.42,12
7.1,79.53,8
6.54,79.52,7
6.49,79.53,5
6.58,80.46,1880
6.07,81.08,20
6.44,73.09,1
4.12,73.32,2
1.53,73.3,2
-0.41,73.09,2
51.07,99.4,1583
50.26,100.09,1687
49.58,92.05,936
49.39,94.24,1232
48.58,89.58,1730
49.06,91.43,1591
48.01,91.39,1406
48.44,98.17,1723
49.37,102,1236
49.38,100.1,1288
49.23,102.42,949
48.32,101.23,1510
48.48,103.33,1210
48.55,106.04,807
49.33,114.24,705
48.04,114.3,756
46.07,91.38,1186
47.45,96.51,1753
46.5,98.05,2255
46.24,96.15,2147
47.27,101.28,1712
46.42,100.08,2117
46.54,102.46,1675
46.08,100.41,1879
46.16,102.47,1832
47.56,106.59,1316
47.18,107.29,1439
46.27,108.13,1285
47.47,112.07,926
47.19,110.4,1029
46.41,113.17,986
47.37,118.37,688
48.52,115.35,911
45.27,103.54,1329
45.46,106.17,1398
44.25,105.19,1298
45.44,112.22,1096
44.54,110.07,936
43.44,111.54,962
43.35,104.25,1470
29.18,80.35,1865
28.36,81.37,720
29.17,82.1,2300
28.13,84,827
27.31,83.27,109
27.1,84.59,137
27.42,85.22,1337
27.49,86.43,3700
27.18,86.3,1720
27.21,87.4,1732
26.59,87.21,1445
26.29,87.16,72
22.12,114.01,79
22.19,114.1,66
22.18,114.1,62
22.2,114.11,24
22.11,114.18,60
22.12,113.32,59
22.19,113.56,53
22.28,113.59,35
22.32,114.09,13
22.24,114.12,8
25.05,121.13,33
26.1,119.56,91
25.02,121.31,9
25.09,121.48,3
25.38,122.04,102
25.04,121.33,6
25.04,121.14,45
23.59,121.36,19
24.36,121.51,3
24.45,121.47,7
23.16,119.4,45
23.35,119.37,31
23.3,119.3,21
24.26,118.22,9
24.56,121.18,141
22.35,120.21,9
22.46,121.05,42
23,120.13,14
22.57,120.12,19
22.38,120.17,29
22.47,120.16,10
23.28,120.23,25
22.28,120.26,8
23.3,120.27,28
24.09,120.41,78
22.41,120.28,24
24.11,120.39,112
21.56,120.5,13
23.31,120.48,2406
22.21,120.54,8
23.29,120.57,3850
24.49,120.56,8
24.5,120,27
22.42,120.29,29
22,120.45,24
22.48,121.11,37
23.06,121.22,37
22.02,121.33,325
24.02,121.37,16
24.45,121.46,9
23.53,120.51,1015
22.45,121.09,10
23.32,120.08,1
24.52,121.14,241
24.16,120.37,5
22.25,120.33,20
24.15,120.31,5
20.4,116.43,6
20.43,116.43,3
10.23,114.22,5
42.19,130.24,3
41.49,128.19,1386
41.47,129.49,43
41.47,126.53,332
41.24,128.1,714
40.58,126.36,306
40.49,128.09,1206
40.4,129.12,23
40.27,124.56,83
40.22,127.15,1081
40.06,124.23,7
39.59,125.15,99
40.1,126.15,155
39.56,127.33,38
40.02,128.11,19
39.37,125.39,27
39.1,126.5,279
39.11,127.26,36
39.02,125.47,38
38.43,125.22,47
38.44,128.11,35
38.31,125.46,52
38.3,126.32,100
38.12,124.53,5
38.02,125.42,81
37.58,126.34,70
38.24,127.18,371
38.27,128.27,107
38.15,128.34,18
38.08,128.36,14
38.05,127.49,135
37.41,128.45,843
37.54,127.44,75
38.12,127.33,1182
37.58,124.4,171
37.42,125.42,91
37.57,124.43,2
37.53,127.43,75
37.45,128.54,27
37.45,127.02,64
37.43,127.06,71
37.55,127.03,60
37.45,128.57,11
38.28,128.28,107
37.34,126.58,87
37.47,126.22,250
37.01,126.03,46
36.12,126.33,13
36.24,126.21,31
37.45,128.4,1407
37.33,126.48,19
37.31,126.59,12
37.26,127.07,20
37.29,126.38,70
37.31,126.59,73
37.2,127.57,150
37.04,127.53,59
37.29,130.54,223
37.27,126.5,629
37.3,126.56,49
37.26,127.57,101
37.16,126.59,38
37.15,127,24
37.21,126.55,406
37.21,127.16,144
37.11,128.27,239
37.05,127.02,12
37.06,128.54,792
36.24,127.3,79
37.02,127.53,91
36.56,126.27,302
36.58,127.02,16
36.42,127.3,66
36.46,126.28,21
36.59,129.25,51
36.38,127.26,60
37.26,127.38,43
36.2,127.23,63
36.18,127.24,78
36.38,128.21,108
36.13,128,249
36.33,128.43,142
36.02,129.23,6
36.25,128.1,150
35.59,129.25,20
35.59,126.42,28
35.53,127.07,29
35.54,126.37,9
35.54,128.39,35
35.51,128.35,75
35.53,128.37,61
35.49,127.09,53
35.35,129.21,13
35.33,129.19,33
35.11,128.56,15
35.11,128.34,6
35.08,126.55,72
35.09,128.42,2
35.07,126.49,13
35.06,129.02,71
35.05,128.05,8
34.5,128.26,40
34.47,126.23,56
34.46,126.23,3
34.5,127.37,18
34.44,127.44,68
34.18,126.45,12
33.3,126.33,27
33.31,126.32,24
33.17,126.1,73
33.12,126.16,27
33.14,126.34,53
35.12,128.06,23
45.15,141.11,30
42.04,139.27,36
45.25,141.41,11
44.56,142.35,8
44.26,141.26,40
44.22,141.42,13
44.35,142.58,15
43.57,141.38,28
43.46,142.22,116
44.01,144.17,43
43.11,141.01,26
43.03,141.2,19
43.13,141.47,51
42.55,143.13,43
42.59,144.24,37
43.2,145.35,26
42.48,140.14,38
42.19,140.59,49
42.37,141.33,11
42.48,141.4,30
42.1,142.47,33
41.55,143.15,63
41.52,140.08,12
42.06,140.34,27
41.49,140.45,36
41.49,141.11,36
41.45,140.43,299
42.54,140.45,179
42.49,141.41,27
44.21,143.22,16
42.18,143.19,33
45.24,141.48,11
45.27,141.02,27
43.22,140.28,117
44.15,143.32,9
43.4,142.27,211
43.48,142.22,118
43.07,141.23,11
43.54,144.1,36
43.34,144.58,70
41.46,140.49,36
43.02,144.12,98
42.44,143.13,152
42.54,143.1,84
39.04,141.43,37
39.02,141.5,265
40.33,141.28,49
41.14,141.08,10
41.14,141.09,10
38.45,140.19,113
40.44,140.42,201
39.37,140.13,96
39.26,141.08,93
38.25,140.22,108
37.14,140.26,375
38.14,140.55,10
38.08,140.56,5
37.29,139.55,213
37.43,138.49,634
37.57,139.07,4
40.39,139.56,67
40.49,140.46,3
41.17,141.13,5
41.26,141.28,16
40.42,141.22,36
40.41,141.24,36
40.32,141.32,28
39.43,140.06,21
39.42,141.1,157
39.39,141.58,47
38.54,139.51,4
38.49,139.47,22
38.15,140.21,153
38.16,140.54,43
38.24,141.13,5
38.26,141.18,45
37.45,140.28,69
37.14,140.26,375
37.07,140.13,356
36.57,140.54,5
37.23,136.54,14
37.51,136.55,14
38.01,138.15,36
37.55,139.03,7
36.33,136.39,28
36.47,137.03,13
36.42,137.12,17
36.4,138.12,419
37.06,138.15,18
36.33,139.52,140
36.03,136.14,17
36.09,137.15,561
36.15,137.58,611
36.03,138.07,762
36.2,138.33,1004
36.24,139.04,113
36.09,139.23,31
36.13,140.06,870
36.14,140.12,28
36.23,140.28,31
35.39,136.04,12
35.24,136.46,17
35.23,136.52,42
35.15,136.56,17
35.1,136.58,56
35.31,137.5,484
35.4,138.33,274
35.21,138.44,3773
35.3,138.46,861
35.59,139.05,219
35.45,139.21,139
35.5,139.25,93
35.46,139.32,100
36.03,140.08,31
35.44,140.52,28
34.46,136.09,165
34.44,136.31,18
34.38,137.06,8
34.42,137.43,33
34.36,138.13,47
34.58,138.24,15
35.07,138.56,22
34.49,138.18,10
35.42,139.24,98
35.24,139.55,6
35.41,139.46,36
34.04,136.12,27
34.16,136.54,27
34.36,138.51,56
35.03,139.06,68
35.26,139.39,42
35.33,139.47,8
35.44,139.55,31
34.59,139.52,7
35.09,140.19,13
34.46,139.23,191
34.22,139.15,10
34.07,139.31,37
33.06,139.47,80
35.27,139.27,65
35.27,139.28,61
35.31,139.24,109
34.45,137.42,48
35.36,140.06,19
35.4,139.32,44
34.56,136.35,52
35.46,140.23,44
35.38,139.51,8
34.59,139.5,6
36.44,139.3,1298
36.31,139.52,105
35.51,139.58,19
35.17,139.4,53
38.03,138.25,26
36.23,136.25,9
36.14,136.09,80
36.08,136.14,8
36.39,137.11,27
36.1,137.56,660
36.11,140.25,35
36.02,140.12,29
35.19,138.52,683
35.48,140.01,33
34.32,136.41,9
34.47,139.22,41
34.04,139.34,23
33.07,139.47,95
36.11,133.2,95
36.12,133.2,31
35.27,133.04,22
35.33,133.14,3
35.29,133.15,9
35.34,133.14,15
35.26,133.21,8
35.29,134.14,15
35.32,134.49,4
35.27,135.19,22
35.25,136.25,1377
34.25,131.24,7
34.54,132.04,20
35.04,134.01,147
35.01,135.44,46
35.16,136.15,89
33.57,130.56,19
34.09,132.14,2
34.24,132.28,53
34.14,132.33,12
34.27,133.15,3
34.39,133.55,18
34.5,134.4,40
34.41,135.11,59
34.47,135.27,15
34.41,135.31,50
34.25,135.15,8
34.37,135.4,474
34.25,135.15,8
34.2,134.54,112
34.14,135.1,18
33.27,135.46,75
34.36,135.36,13
34.41,135.5,106
33.4,135.21,108
34.41,131.48,54
34.09,131.27,18
33.56,131.17,8
34.03,131.03,7
34.02,131.33,5
34.26,132.55,6
34.22,132.26,5
35.25,132.53,5
35.32,133.06,535
34.16,132.36,734
34.45,133.51,242
35.32,134.1,18
34.17,129.2,66
34.12,129.18,22
33.53,130.39,33
33.21,129.33,58
33.26,130.22,960
33.35,130.23,14
33.35,130.27,12
33.39,130.42,38
33.09,129.44,15
33.01,129.11,20
33.13,129.03,20
33.15,130.18,5
33.19,130.56,84
33.14,131.37,13
32.44,129.52,35
32.44,130.16,679
32.49,130.43,39
32.53,131.05,1144
32.35,131.4,21
32.01,130.12,45
32.13,130.45,147
31.34,130.33,5
31.44,131.05,155
31.55,131.25,7
31.16,130.18,31
31.25,130.53,105
31.34,131.25,15
30.23,130.4,38
30.44,131,18
32.12,130.02,14
33.41,131.03,20
31.59,128.21,110
32.42,128.5,26
32.4,128.5,80
30.51,129.28,130
29.55,129.32,196
31.15,131.05,277
31.22,130.5,68
31.48,130.43,275
33.29,131.44,8
33.5,130.57,6
32.05,131.27,82
32.55,129.55,5
32.5,130.51,196
31.52,131.27,9
33.45,129.47,16
33.19,130.25,19
30.38,130.59,281
30.33,130.57,95
28.26,129.43,7
28.19,129.56,6
34.13,134.01,188
34.08,134.37,11
33.49,132.42,7
33.32,133.4,10
34,134.38,6
32.47,132.58,4
33.5,132.47,34
34.16,133.45,5
34.19,134.03,10
33.14,132.33,44
33.33,133.32,18
33.51,134.06,1946
34.04,134.35,6
32.55,132.42,11
32.43,133.01,33
33.15,134.11,186
28.23,129.3,7
27.5,128.53,5
24.28,122.59,17
24.28,123.01,36
24.23,123.45,9
24.2,124.1,7
24.04,123.48,13
24.47,125.18,46
24.47,125.17,41
24.39,124.42,9
24.5,125.09,16
26.22,126.43,9
26.2,126.48,5
26.11,127.39,8
26.21,127.46,45
26.16,127.45,75
26.18,127.46,6
26.12,127.41,53
26.09,127.46,180
26.43,127.47,73
26.36,127.14,29
26.35,127.58,18
27.26,128.42,29
27.03,128.24,16
25.5,131.14,15
25.55,131.2,22
27.05,142.11,8
24.47,141.19,116
24.18,153.58,9
27.2,97.25,409
26,95.42,146
25.22,97.24,147
24.52,94.55,131
24.1,96.2,95
24.16,97.12,113
23.38,94.25,116
23.12,94.18,109
22.35,95.43,110
22.56,97.45,749
22.06,95.08,82
22.36,97.18,436
21.59,96.06,76
21.23,93.57,1395
21.12,94.55,55
20.5,95.5,220
20.47,97.03,1436
21.18,99.37,828
20.08,92.53,5
20.33,99.16,572
19.25,93.33,5
18.48,95.13,60
18.55,96.28,49
18.28,94.21,11
17.4,95.25,26
17.38,95.48,15
17.2,96.3,15
16.46,94.46,10
16.44,95.39,5
16.54,96.11,29
16.54,96.08,33
16.55,97.22,17
16.45,97.4,10
16.3,97.37,22
15.15,97.52,7
14.06,98.13,17
14.07,93.22,3
12.26,98.36,37
9.58,98.35,47
19.18,97.5,269
19.3,100.17,389
19.55,99.5,395
19.08,99.54,399
19.07,100.48,236
18.1,97.56,213
18.47,98.59,314
18.17,99.31,242
18.55,99.02,298
18.1,100.1,162
18.46,100.46,201
17.37,100.06,64
17.52,102.43,175
17.27,101.44,254
17.23,102.48,182
17.09,104.08,172
17.25,104.47,148
16.4,98.33,197
16.53,99.09,124
17.15,99.01,144
16.47,100.16,45
16.26,101.09,116
16.49,101.15,152
16.29,99.32,81
16.26,102.5,166
16.32,104.43,139
15.48,100.1,35
15.48,102.02,183
16.03,103.41,142
15.15,104.52,127
15.38,101.07,69
15.19,103.41,129
15.16,101.11,50
14.45,98.38,99
14.28,100.08,8
14.48,100.37,11
14.53,100.4,30
14.03,101.22,6
14.58,102.05,188
14.53,103.3,147
14.01,99.32,29
14.06,99.55,9
13.42,100.34,6
13.44,100.34,20
13.55,100.36,12
13.23,100.36,15
13.22,100.59,2
13.1,100.48,26
12.55,100.52,61
13.42,102.35,49
15.05,100.53,82
13.09,100.04,4
12.35,99.57,6
12.41,100.59,18
12.38,101.21,5
12.36,102.07,4
11.5,99.5,5
11.46,102.53,4
10.29,99.11,5
9.59,98.37,8
9.28,100.03,7
9.07,99.21,11
8.28,99.58,9
9.15,99.52,5
8.51,98.16,4
8.04,98.55,8
7.53,98.24,3
8.07,98.19,10
7.32,99.03,3
7.31,99.37,16
7.12,100.36,5
6.55,100.26,35
6.39,100.05,6
6.47,101.09,9
6.25,101.49,5
6.2,99.44,7
5.18,100.16,4
5.28,100.23,4
6.12,100.24,5
6.1,102.17,5
5.32,102.12,65
5.23,103.06,6
4.13,100.42,8
4.34,101.06,39
3.07,101.33,22
3.06,101.39,57
3.07,101.42,34
3.47,103.13,16
2.16,102.15,9
2.27,103.5,45
1.38,103.4,40
1.23,103.43,12
1.25,103.53,14
1.22,103.55,32
1.22,103.59,16
22.3,103.58,112
22.4,106.15,260
22.09,105.5,176
21.02,105.51,12
21.01,105.48,6
20.26,106.09,3
20.48,106.38,119
21.5,106.46,258
21.36,105.5,32
21.31,107.58,7
20.08,107.43,60
19.48,105.47,7
18.42,105.4,6
18.21,105.54,3
17.31,106.35,8
16.24,107.41,17
16.02,108.11,7
13.59,108,801
13.46,109.13,6
13.05,109.17,11
12.41,108.05,537
12.15,109.12,10
10.56,108.06,8
11.25,114.2,5
10.49,106.4,19
10.22,107.04,4
10,105.05,3
10.15,105.57,3
9.36,105.58,5
9.1,105.1,3
10.13,103.58,3
8.42,106.35,5
8.39,111.55,3
20.15,100.26,421
20.41,102,550
20.25,104.14,913
20.25,104.04,1000
19.53,102.08,305
18.55,102.27,296
19.28,103.08,1050
18.12,101.24,220
19.14,101.44,326
17.57,102.34,171
18.28,102.24,179
17.23,104.39,52
16.33,104.45,155
15.41,106.25,168
15.07,105.47,102
14.48,106.5,105
14.07,105.51,76
13.06,103.12,13
13.22,103.51,15
12.31,104.11,5
12.15,104.4,15
13.31,105.58,56
11.37,103,4
10.38,103.29,15
10.37,104.13,5
11.33,104.51,10
12,105.27,16
11.05,105.48,6
53.28,122.22,297
52.2,124.48,465
51.08,124.03,610
51.43,126.39,179
50.3,120.04,671
50.27,121.42,733
50.48,124.17,549
50.15,127.27,166
49.33,117.28,710
49.13,119.45,611
49.12,123.43,289
49.1,125.14,243
49.26,127.21,235
48.4,116.49,556
48.46,121.55,739
48.39,126.4,305
48.03,125.53,237
47.1,119.57,1028
47.47,124.1,146
47.23,123.55,148
47.26,126.58,240
47.15,125.53,259
47.43,128.54,232
47.21,130.12,198
47.14,131.59,65
46.3,121.22,427
46.24,123.25,150
46.5,126.29,158
46.23,125.19,150
47.04,128.02,264
46.18,129.33,99
46.19,132.11,83
45.31,116.58,840
45.07,124.5,138
45.45,126.46,143
45.58,128.44,110
45.13,127.58,191
45.17,130.57,234
45.46,132.58,103
48.03,86.21,534
47.06,87.23,472
47.44,88.05,737
46.59,89.31,827
46.44,83,535
46.47,85.43,1294
46.43,90.24,1463
45.57,82.34,1067
45.57,83.37,2072
45.36,84.51,428
45.22,90.32,1651
44.55,82.04,1366
44.37,82.54,321
44.26,84.58,442
44.18,86.02,457
44.09,87.59,549
44.01,89.34,794
43.57,81.2,663
43.1,81.07,1830
43.47,87.37,919
43.54,87.28,654
42.4,86.2,1753
43.12,88.28,1037
43.29,91.38,874
43.23,92.06,1890
42.48,80.51,2042
43.02,84.09,2459
42.03,86.34,1097
42.56,89.12,37
42.55,90.15,410
41.16,80.14,1286
41.46,81.52,1280
41.47,84.1,883
41.43,82.57,1100
41.45,86.08,933
40.27,75.23,3651
39.4,76.1,1494
39.28,75.59,1291
40.56,78.27,1986
39.48,78.34,1117
40.32,79.32,1158
40.3,81.03,1013
40.38,87.42,847
39.02,88.1,889
38.26,77.16,1232
37.37,78.17,1376
37.08,79.56,1375
37.04,82.46,1410
37.56,83.39,1264
38.09,85.33,1248
38.15,90.51,2945
36.52,81.42,1554
43.35,92.51,1584
43.16,94.42,1729
42.49,93.31,739
41.57,101.04,941
41.47,95.08,1935
41.48,97.02,1770
41.22,102.22,960
40.09,94.41,1140
40.3,96,1177
40.16,97.02,1527
40.43,98.37,1554
40.24,99.48,1158
39.49,98.54,1372
40.45,104.3,1329
39.46,98.29,1478
39.23,102.5,1383
38.5,93.23,2734
38.48,98.25,609
38.28,99.33,2169
38.56,100.26,1483
38.14,100.15,2700
38.48,101.05,1760
38.28,102.11,1676
38.38,103.05,1367
37.04,92.52,2712
37.51,95.22,3174
37.22,97.22,2982
37.18,99.01,3627
37.2,100.08,3301
37.22,101.37,2682
37.12,102.52,3044
37.08,104.13,1402
36.25,94.54,2809
36.27,96.28,2804
36.57,98.21,2987
36.18,98.06,3192
36.47,99.05,2925
36.21,100.47,2743
36.37,101.46,2262
36.02,101.26,2072
36.2,102.5,1905
36.03,103.53,1518
36.35,104.41,1505
35.13,93.05,4613
35.43,98.55,3962
35.45,99.59,3200
35.16,100.39,3290
35.02,101.28,3565
35.28,102.59,1920
35.2,104,1905
35.23,105,2450
43.39,112,966
44.37,114.09,1183
42.32,110.08,1223
44.01,114.57,1128
41.27,106.23,1510
42.24,112.54,1152
42.12,112.31,1280
41.34,108.31,1290
41.42,110.26,1377
42.02,111.32,1372
41.54,114,1484
40.49,111.41,1065
40.1,112.2,1212
41.02,113.04,1416
40.06,113.2,1069
39.47,105.45,1033
40.46,107.24,1041
39.03,106.24,975
39.06,107.59,1381
39.5,109.59,1459
39.23,111.09,861
39.02,113.32,2898
39.5,114.34,910
38.5,105.32,1500
38.29,106.13,1112
38.28,106.19,1005
38.14,109.42,1058
38.24,112.43,900
38.45,112.42,838
38.02,114.25,81
37.29,105.4,1185
37.47,107.24,1349
37.09,108.23,1438
37.08,109.39,1189
37.28,110.15,900
37.3,111.06,951
37.47,112.33,779
37.49,113.34,908
37.04,112.59,1042
37.04,114.3,78
36.33,106.09,1615
36.01,106.17,1676
36.46,107.12,1322
36.36,109.3,959
36.42,110.56,1006
37.03,111.56,750
36.07,114.22,76
35.58,105.43,1935
35.33,106.4,1348
35.44,107.38,1423
35.13,107.48,1219
35.45,109.25,1000
35.1,109.03,914
35.02,111.01,376
35.29,112.24,659
44.54,115.25,1143
44.35,117.36,997
44.34,120.54,266
43.59,119.24,485
44.48,123.05,152
44.15,123.58,190
44.58,125.41,240
44.34,129.36,242
44.23,131.09,498
43.57,116.04,991
43.36,118.04,800
43.37,121.19,274
43.36,122.16,180
43.42,123.36,183
43.11,124.2,165
43.54,125.13,238
43.51,126.33,188
43.22,128.12,526
43.19,129.45,244
42.11,116.28,1247
42.58,119.02,634
42.16,118.58,572
42.2,120.42,401
42.25,122.32,84
42,121.38,182
42.06,124.57,235
42.59,126.45,264
42.2,127.17,610
42.31,127.48,853
42.1,127.3,975
42.53,129.28,178
41.13,116.38,661
41.56,117.45,844
41.33,120.27,176
41.35,120.26,152
41.23,121.48,25
41.08,121.07,70
41.08,122.59,17
41.46,123.26,43
41.48,123.24,35
41.19,123.47,185
41.53,124.05,273
41.43,125.55,312
41.16,125.22,204
41.43,126.55,333
41.06,126.09,179
41.21,128.1,1018
40.47,114.53,726
40.24,115.3,538
40.58,117.56,374
